measurementTime,id,x,y
14.7,flow_1.1,67.360751,1.600000
14.8,flow_1.1,68.583076,1.600000
14.9,flow_1.1,69.807654,1.600000
15,flow_1.1,71.026092,1.600000
15.1,flow_1.1,72.253132,1.600000
15.2,flow_1.1,73.479232,1.600000
15.3,flow_1.1,74.700688,1.600000
15.4,flow_1.1,75.929211,1.600000
15.5,flow_1.1,77.147258,1.600000
15.6,flow_1.1,78.374559,1.600000
15.7,flow_1.1,79.598592,1.600000
15.8,flow_1.1,80.797583,1.600000
15.9,flow_1.1,81.955387,1.600000
16,flow_1.1,83.069781,1.600000
16.1,flow_1.1,84.139176,1.600000
16.2,flow_1.1,85.163570,1.600000
16.3,flow_1.1,86.142965,1.600000
16.4,flow_1.1,87.077359,1.600000
16.5,flow_1.1,87.966754,1.600000
17.1,flow_0.0,74.354884,101.600000
17.2,flow_0.0,75.610217,101.600000
17.3,flow_0.0,76.827590,101.600000
17.4,flow_0.0,77.999963,101.600000
17.5,flow_0.0,79.127336,101.600000
17.6,flow_0.0,80.209709,101.600000
17.7,flow_0.0,81.247082,101.600000
17.8,flow_0.0,82.239455,101.600000
17.9,flow_0.0,83.186829,101.600000
18,flow_0.0,84.089202,101.600000
18.1,flow_0.0,84.946575,101.600000
18.2,flow_0.0,85.759345,101.600000
18.3,flow_0.0,86.527115,101.600000
18.4,flow_0.0,87.249885,101.600000
18.5,flow_0.0,87.927864,101.600000
18.6,flow_0.0,88.560844,101.600000
18.7,flow_0.0,89.219823,101.600000
18.8,flow_0.0,89.904803,101.600000
18.9,flow_0.0,90.615783,101.600000
19,flow_0.0,91.352762,101.600000
19.1,flow_0.0,92.115742,101.600000
19.2,flow_0.0,92.899010,101.585856
19.3,flow_0.0,93.695243,101.472108
19.4,flow_0.0,94.499793,101.357172
19.5,flow_0.0,95.314209,101.240827
19.6,flow_0.0,96.124403,101.125085
19.7,flow_0.0,96.899137,100.900518
19.8,flow_0.0,97.598224,100.481066
19.9,flow_0.0,98.302488,100.058507
20,flow_0.0,99.003499,99.637901
20.1,flow_0.0,99.581028,99.098287
20.2,flow_0.0,100.002962,98.395063
20.3,flow_0.0,100.425576,97.690707
20.4,flow_0.0,100.848827,96.985288
20.5,flow_0.0,101.109569,96.233015
20.6,flow_0.0,101.225752,95.419739
20.7,flow_0.0,101.341006,94.612955
20.8,flow_0.0,101.455988,93.808081
20.9,flow_0.0,101.571779,92.997547
21,flow_0.0,101.600000,92.180499
21.1,flow_0.0,101.600000,91.337861
21.2,flow_0.0,101.600000,90.481589
21.3,flow_0.0,101.600000,89.609126
21.4,flow_0.0,101.600000,88.719395
21.5,flow_0.0,101.600000,87.812315
21.6,flow_0.0,101.600000,86.882538
21.7,flow_0.0,101.600000,85.932216
21.8,flow_0.0,101.600000,84.958707
21.9,flow_0.0,101.600000,83.960734
22,flow_0.0,101.600000,82.942992
22.1,flow_0.0,101.600000,81.912237
22.2,flow_0.0,101.600000,80.865655
22.2,flow_0.1,45.485819,101.600000
22.3,flow_0.0,101.600000,79.794366
22.3,flow_0.1,46.932547,101.600000
22.4,flow_0.0,101.600000,78.703030
22.4,flow_0.1,48.377981,101.600000
22.5,flow_0.0,101.600000,77.585882
22.5,flow_0.1,49.823468,101.600000
22.6,flow_0.0,101.600000,76.453976
22.6,flow_0.1,51.271411,101.600000
22.7,flow_0.0,101.600000,75.305129
22.7,flow_0.1,52.713508,101.600000
22.8,flow_0.0,101.600000,74.140549
22.8,flow_0.1,54.154041,101.600000
22.9,flow_0.0,101.600000,72.960185
22.9,flow_0.1,55.595174,101.600000
23,flow_0.0,101.600000,71.765182
23,flow_0.1,57.044271,101.600000
23.1,flow_0.0,101.600000,70.547306
23.1,flow_0.1,58.493781,101.600000
23.2,flow_0.0,101.600000,69.306668
23.2,flow_0.1,59.939792,101.600000
23.3,flow_0.0,101.600000,68.043777
23.3,flow_0.1,61.382259,101.600000
23.3,flow_1.1,98.400000,52.104535
23.4,flow_0.0,101.600000,66.760696
23.4,flow_0.1,62.825121,101.600000
23.4,flow_1.1,98.400000,53.325653
23.5,flow_0.0,101.600000,65.456580
23.5,flow_0.1,64.270834,101.600000
23.5,flow_1.1,98.400000,54.543526
23.6,flow_0.0,101.600000,64.126938
23.6,flow_0.1,65.715029,101.600000
23.6,flow_1.1,98.400000,55.763985
23.7,flow_0.0,101.600000,62.773331
23.7,flow_0.1,67.162664,101.600000
23.7,flow_1.1,98.400000,56.983692
23.8,flow_0.0,101.600000,61.401129
23.8,flow_0.1,68.602300,101.600000
23.8,flow_1.1,98.400000,58.206173
23.9,flow_0.0,101.600000,60.011790
23.9,flow_0.1,70.051110,101.600000
23.9,flow_1.1,98.400000,59.425348
24,flow_0.0,101.600000,58.606577
24,flow_0.1,71.454921,101.600000
24,flow_1.1,98.400000,60.644727
24.1,flow_0.0,101.600000,57.177817
24.1,flow_0.1,72.813731,101.600000
24.1,flow_1.1,98.400000,61.871998
24.2,flow_0.0,101.600000,55.747292
24.2,flow_0.1,74.127542,101.600000
24.2,flow_1.1,98.400000,63.096431
24.3,flow_0.0,101.600000,54.323546
24.3,flow_0.1,75.396352,101.600000
24.3,flow_1.1,98.400000,64.322513
24.4,flow_0.0,101.600000,52.896386
24.4,flow_0.1,76.620163,101.600000
24.4,flow_1.1,98.400000,65.542870
24.5,flow_0.0,101.600000,51.477480
24.5,flow_0.1,77.798973,101.600000
24.5,flow_1.1,98.400000,66.762048
24.6,flow_0.0,101.600000,50.050992
24.6,flow_0.1,78.932784,101.600000
24.6,flow_1.1,98.400000,67.984477
24.7,flow_0.0,101.600000,48.626029
24.7,flow_0.1,80.022584,101.600000
24.7,flow_1.1,98.400000,69.212252
24.8,flow_0.1,81.067383,101.600000
24.8,flow_1.1,98.400000,70.438097
24.9,flow_0.1,82.067183,101.600000
24.9,flow_1.1,98.400000,71.657159
25,flow_0.1,83.021983,101.600000
25,flow_1.1,98.400000,72.876694
25.1,flow_0.1,83.932152,101.600000
25.1,flow_1.1,98.400000,74.099279
25.2,flow_0.1,84.797322,101.600000
25.2,flow_1.1,98.400000,75.327272
25.3,flow_0.1,85.617492,101.600000
25.3,flow_1.1,98.400000,76.549145
25.4,flow_0.1,86.392661,101.600000
25.4,flow_1.1,98.400000,77.776914
25.5,flow_0.1,87.122831,101.600000
25.5,flow_1.1,98.400000,79.004241
25.6,flow_0.1,87.808000,101.600000
25.6,flow_1.1,98.400000,80.225021
25.7,flow_0.1,88.448170,101.600000
25.7,flow_1.1,98.400000,81.410217
25.8,flow_0.1,89.114340,101.600000
25.8,flow_1.1,98.400000,82.550413
25.9,flow_0.1,89.806509,101.600000
25.9,flow_1.1,98.400000,83.647837
26,flow_0.1,90.524679,101.600000
26,flow_1.1,98.400000,84.700295
26.1,flow_0.1,91.268849,101.600000
26.1,flow_1.1,98.400000,85.707753
26.2,flow_0.1,92.039018,101.600000
26.2,flow_1.1,98.400000,86.670335
26.3,flow_0.1,92.834840,101.595023
26.3,flow_1.1,98.400000,87.590899
26.3,flow_0.2,6.387678,101.483954
26.4,flow_0.1,93.645184,101.479259
26.4,flow_1.1,98.400000,88.466463
26.4,flow_0.2,7.118249,101.588321
26.5,flow_0.1,94.468707,101.361613
26.5,flow_1.1,98.400000,89.297027
26.5,flow_0.2,7.855259,101.600000
26.6,flow_0.1,95.291902,101.244014
26.6,flow_1.1,98.400000,90.082591
26.6,flow_0.2,8.607419,101.600000
26.7,flow_0.1,96.114276,101.126532
26.7,flow_1.1,98.400000,90.823155
26.7,flow_0.2,9.379335,101.600000
26.8,flow_0.1,96.900232,100.899861
26.8,flow_1.1,98.400000,91.525519
26.8,flow_0.2,10.170686,101.600000
26.9,flow_0.1,97.613155,100.472107
26.9,flow_1.1,98.400000,92.182883
26.9,flow_0.2,10.976595,101.600000
27,flow_0.1,98.323338,100.045997
27,flow_0.2,11.801995,101.600000
27.1,flow_0.1,99.038623,99.616826
27.1,flow_0.2,12.643853,101.600000
27.2,flow_0.1,99.611157,99.048071
27.2,flow_0.2,13.506108,101.600000
27.3,flow_0.1,100.039482,98.334197
27.3,flow_0.2,14.393122,101.600000
27.4,flow_0.2,15.299906,101.600000
27.5,flow_0.2,16.220517,101.600000
27.6,flow_0.2,17.165608,101.600000
27.7,flow_0.2,18.126353,101.600000
27.8,flow_0.2,19.110594,101.600000
27.9,flow_0.2,20.115811,101.600000
28,flow_0.2,21.145762,101.600000
28.1,flow_0.2,22.197571,101.600000
28.2,flow_0.2,23.268121,101.600000
28.3,flow_0.2,24.354985,101.600000
28.4,flow_0.2,25.462656,101.600000
28.5,flow_0.2,26.589123,101.600000
28.6,flow_0.2,27.733757,101.600000
28.7,flow_0.2,28.900075,101.600000
28.8,flow_0.2,30.090243,101.600000
28.9,flow_0.2,31.300906,101.600000
29,flow_0.2,32.531731,101.600000
29.1,flow_0.2,33.787174,101.600000
29.2,flow_0.2,35.060434,101.600000
29.3,flow_0.2,36.352365,101.600000
29.4,flow_0.2,37.647804,101.600000
29.5,flow_0.2,38.943538,101.600000
29.6,flow_0.2,40.242244,101.600000
29.7,flow_0.2,41.543869,101.600000
29.8,flow_0.2,42.837952,101.600000
29.9,flow_0.2,44.129759,101.600000
30,flow_0.2,45.431817,101.600000
30.1,flow_0.2,46.721549,101.600000
30.2,flow_0.2,48.020818,101.600000
30.3,flow_0.2,49.319969,101.600000
30.4,flow_0.2,50.616758,101.600000
30.5,flow_0.2,51.917700,101.600000
30.6,flow_0.2,53.210814,101.600000
30.7,flow_0.2,54.506796,101.600000
30.8,flow_0.2,55.808251,101.600000
30.9,flow_0.2,57.108302,101.600000
31,flow_0.2,58.401869,101.600000
31.1,flow_0.2,59.692955,101.600000
31.2,flow_0.2,60.984610,101.600000
31.3,flow_0.2,62.286927,101.600000
33.1,flow_1.1,48.463066,98.400000
33.2,flow_1.1,47.239729,98.400000
33.3,flow_1.1,46.011583,98.400000
33.4,flow_1.1,44.785317,98.400000
33.5,flow_1.1,43.564317,98.400000
33.6,flow_1.1,42.338621,98.400000
33.7,flow_1.1,41.119841,98.400000
33.8,flow_1.1,39.901261,98.400000
33.9,flow_1.1,38.682500,98.400000
34,flow_1.1,37.461443,98.400000
34.1,flow_1.1,36.239234,98.400000
34.2,flow_1.1,35.015152,98.400000
34.3,flow_1.1,33.797424,98.400000
34.4,flow_1.1,32.569218,98.400000
34.5,flow_1.1,31.346097,98.400000
34.6,flow_1.1,30.119415,98.400000
34.7,flow_1.1,28.894835,98.400000
34.8,flow_1.1,27.675005,98.400000
34.9,flow_1.1,26.454217,98.400000
35,flow_1.1,25.224957,98.400000
35.1,flow_1.1,23.998803,98.400000
35.2,flow_1.1,22.777400,98.400000
35.3,flow_1.1,21.551401,98.400000
35.4,flow_1.1,20.330257,98.400000
35.5,flow_1.1,19.130713,98.400000
35.6,flow_1.1,17.972305,98.400000
35.7,flow_1.1,16.858897,98.400000
35.8,flow_1.1,15.790490,98.400000
35.9,flow_1.1,14.765419,98.400000
36,flow_1.1,13.785348,98.400000
36.1,flow_1.1,12.850277,98.400000
36.2,flow_1.1,11.960206,98.400000
36.3,flow_1.1,11.115135,98.400000
36.4,flow_1.1,10.315064,98.400000
36.5,flow_1.1,9.559994,98.400000
36.6,flow_1.1,8.849923,98.400000
36.7,flow_1.1,8.183859,98.400000
36.8,flow_1.1,7.562796,98.400000
36.9,flow_1.1,6.988899,98.369843
37,flow_1.1,6.424401,98.289200
37.1,flow_1.1,5.853537,98.207648
37.2,flow_1.1,5.282672,98.126096
37.3,flow_1.1,4.716918,98.030151
37.4,flow_1.1,4.222436,97.733461
40.4,flow_0.1,47.642513,-1.600000
40.5,flow_0.1,46.199194,-1.600000
40.6,flow_0.1,44.754207,-1.600000
40.7,flow_0.1,43.309838,-1.600000
